HarbourName,Date,Depth,OrganismsGroup,Species Name,Ident.Certain,Comments,Comments 2
Rotterdam,20-05-14,,Phytoplankton,Guinardia delicatula,yes,,
Rotterdam,20-05-14,13.2,Fouling organisms,Electra pilosa,yes,,
Rotterdam,20-05-14,,Phytoplankton,Eucampia zodiacus,yes,,
Rotterdam,20-05-14,6,Fouling organisms,Ficopomatus enigmaticus,yes,,
Rotterdam,20-05-14,13.2,Fouling organisms,Ficopomatus enigmaticus,yes,,
Rotterdam,20-05-14,4.5,Fouling organisms,Ficopomatus enigmaticus,yes,,
Rotterdam,20-05-14,4.5,Fouling organisms,Ficopomatus enigmaticus,yes,,
Rotterdam,20-05-14,,Pathogens,Vibrio alginolyticus,yes,,
Rotterdam,20-05-14,13.2,Fouling organisms,Callithamnion corymbosum,yes,,
Rotterdam,20-05-14,11.5,Fouling organisms,Caprella mutica,yes,,
Rotterdam,20-05-14,8.4,Fouling organisms,Carcinus maenas,yes,,
Rotterdam,20-05-14,,Benthos,Spongilla alba,yes,,
Rotterdam,20-05-14,,Phytoplankton,Thalassiosira eccentric,yes,,
Rotterdam,20-05-14,,Phytoplankton,Tryblionella coarctata,yes,,
Rotterdam,20-05-14,6,Fouling organisms,Ulva curvata,yes,,
Rotterdam,20-05-14,,Zooplankton,Cyclopoida,yes,copepodiet,
Rotterdam,20-05-14,,Phytoplankton,Cymatopleura librile,yes,,
Rotterdam,20-05-14,,Phytoplankton,Dactyliosolen phuketensis,yes,,
Rotterdam,20-05-14,8.4,Fouling organisms,Heterosiphonia japonica,yes,,
Rotterdam,20-05-14,,Phytoplankton,Ditylum brightwellii,yes,,
Rotterdam,20-05-14,,Phytoplankton,Ditylum brightwellii,yes,,
Rotterdam,20-05-14,,Benthos,Dreissena bugensis,yes,,
Rotterdam,20-05-14,,Benthos,Dreissena polymorpha,yes,,
Rotterdam,20-05-14,,Phytoplankton,Ebria tripartita,yes,,
Rotterdam,20-05-14,8.4,Fouling organisms,Crassostrea gigas,yes,,
Rotterdam,20-05-14,6,Fouling organisms,Crassostrea gigas,yes,,
Rotterdam,20-05-14,6,Fouling organisms,Cryptosula pallasiana,yes,,
Rotterdam,20-05-14,13.2,Fouling organisms,Balanus crenatus,yes,,
Rotterdam,20-05-14,11.5,Fouling organisms,Balanus crenatus,yes,,
Rotterdam,20-05-14,,Zooplankton,Bivalvia,yes,,veliger
Rotterdam,20-05-14,,Zooplankton,Bivalvia,yes,,veliger
Rotterdam,20-05-14,6,Fouling organisms,Leptoplana tremellaris,yes,,
Rotterdam,20-05-14,,Phytoplankton,Mediopyxis helysia,yes,,
Rotterdam,20-05-14,13.2,Fouling organisms,Gammarus locusta,yes,,
Rotterdam,20-05-14,,Phytoplankton,Melosira moniliformis,yes,,
Rotterdam,20-05-14,6,Fouling organisms,Nereis pelagica,yes,,
Rotterdam,20-05-14,6,Fouling organisms,Nereis pelagica,yes,,
Rotterdam,20-05-14,11.5,Fouling organisms,Nereis pelagica,yes,,
Rotterdam,20-05-14,,Phytoplankton,Nitzschia sigma,yes,,
Rotterdam,20-05-14,13.2,Fouling organisms,Obelia geniculata,yes,,
Rotterdam,20-05-14,,Zooplankton,Harpacticoida,yes,,
Rotterdam,20-05-14,6,Fouling organisms,Hemigrapsus takanoi,yes,,
Rotterdam,20-05-14,,Phytoplankton,Heterocapsa rotundata,yes,,
Rotterdam,20-05-14,,Phytoplankton,Heterocapsa triquetra,yes,,
Rotterdam,20-05-14,,Phytoplankton,Lauderia annulata,yes,,
Rotterdam,20-05-14,,Phytoplankton,Leptocylindrus danicus,yes,,
Rotterdam,20-05-14,6,Fouling organisms,Lineus longissimus,yes,,
Rotterdam,20-05-14,13.2,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,20-05-14,13.2,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,20-05-14,13.2,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,20-05-14,11.5,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,20-05-14,11.5,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,20-05-14,,Phytoplankton,Micromonas pusilla,yes,,
Rotterdam,20-05-14,,Phytoplankton,Micromonas pusilla,yes,,
Rotterdam,20-05-14,8.4,Fouling organisms,Molgula manhattensis,yes,,
Rotterdam,20-05-14,13.2,Fouling organisms,Molgula manhattensis,yes,,
Rotterdam,20-05-14,11.5,Fouling organisms,Molgula manhattensis,yes,,
Rotterdam,20-05-14,8.4,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,20-05-14,8.4,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,20-05-14,6,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,20-05-14,,Phytoplankton,Gyrosigma fasciola,yes,,
Rotterdam,20-05-14,8.4,Fouling organisms,Halichondria bowerbanki,yes,,
Rotterdam,20-05-14,8.4,Fouling organisms,Halichondria panicea,yes,,
Rotterdam,20-05-14,,Phytoplankton,Delphineis minutissima,yes,,
Rotterdam,20-05-14,,Gelatineus Zooplankton,Dreissena bugensis,yes,,
Rotterdam,20-05-14,,Phytoplankton,Ebria tripartita,yes,,
Rotterdam,20-05-14,,Zooplankton,Echinodermata,yes,pluteus,
Rotterdam,20-05-14,,Benthos,Echinogammarus stoerensis,yes,,
Rotterdam,20-05-14,13.2,Fouling organisms,Electra pilosa,yes,,
Rotterdam,20-05-14,,Pathogens,Intestinal enterococci,yes,,
Rotterdam,20-05-14,,Pathogens,Escherichia coli,yes,,
Rotterdam,20-05-14,8.4,Fouling organisms,Ficopomatus enigmaticus,yes,,
Rotterdam,20-05-14,11.5,Fouling organisms,Ficopomatus enigmaticus,yes,,
Rotterdam,20-05-14,4.8,Fouling organisms,Ficopomatus enigmaticus,yes,,
Rotterdam,20-05-14,13.2,Fouling organisms,Gammarus locusta,yes,,
Rotterdam,20-05-14,11.5,Fouling organisms,Gammarus locusta,yes,,
Rotterdam,20-05-14,8.4,Fouling organisms,Hartlaubella gelatinosa,yes,,
Rotterdam,20-05-14,8.4,Fouling organisms,Hartlaubella gelatinosa,yes,,
Rotterdam,20-05-14,6,Fouling organisms,Hemigrapsus sanguineus,yes,,
Rotterdam,20-05-14,8.4,Fouling organisms,Hemigrapsus takanoi,yes,,
Rotterdam,20-05-14,,Phytoplankton,Heterocapsa minima,yes,,
Rotterdam,20-05-14,,Phytoplankton,Heterocapsa triquetra,yes,,
Rotterdam,20-05-14,,Phytoplankton,Lauderia annulata,yes,,
Rotterdam,20-05-14,,Phytoplankton,Leptocylindrus danicus,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Rhithropanopeus harrisii,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Oligochaeta,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Turbellaria,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Nematoda,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Oligochaeta,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Nematoda,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Oligochaeta,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Oligochaeta,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Oligochaeta,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Oligochaeta,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Oligochaeta,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Cordylophora caspia,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Marenzelleria spp.,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Amphibalanus improvisus,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Heterotanais oerstedii,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Mytilus edulis trossulus,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Mya arenaria,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Cladophora sp.,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Amphibalanus improvisus,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,biofilm,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Gammaroidea,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Mya arenaria,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Ulva spp.,yes,old name Enteromorpha spp.,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Mytilus edulis trossulus,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Marenzelleria spp.,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Apocorophium lacustre,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Rhithropanopeus harrisii,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Gonothyraea loveni,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Einhornia crustulenta,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Gammaroidea,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Jaera albifrons agg.,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Nudibranchia,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Gammaroidea,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Rhithropanopeus harrisii,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Cladophora sp.,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Einhornia crustulenta,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Hediste diversicolor,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Heterotanais oerstedii,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,biofilm,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Hediste diversicolor,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Apocorophium lacustre,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Nudibranchia,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Cerastoderma glaucum,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Gonothyraea loveni,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Cordylophora caspia,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,biofilm,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Apocorophium lacustre,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Heterotanais oerstedii,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Palaemon elegans,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Nudibranchia,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Nudibranchia,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Cladophora sp.,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Amphibalanus improvisus,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Gammaroidea,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Heterotanais oerstedii,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Mya arenaria,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Cladophora sp.,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Amphibalanus improvisus,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Hediste diversicolor,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Bathyporeia pilosa,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Rhithropanopeus harrisii,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Macoma balthica,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Cerastoderma glaucum,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Einhornia crustulenta,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Gammaroidea,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Gonothyraea loveni,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Einhornia crustulenta,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Mytilus edulis trossulus,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Apocorophium lacustre,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Heterotanais oerstedii,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Spirulina subsalsa,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Cladophora sp.,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Einhornia crustulenta,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,biofilm,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Fabricia stellaris,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Gammaroidea,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Ulva spp.,yes,old name Enteromorpha spp.,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Cladophora sp.,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Amphibalanus improvisus,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,biofilm,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Apocorophium lacustre,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Heterotanais oerstedii,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Rhithropanopeus harrisii,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Cladophora sp.,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Gonothyraea loveni,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Amphibalanus improvisus,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,biofilm,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Hediste diversicolor,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Gammaroidea,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Apocorophium lacustre,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Heterotanais oerstedii,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Palaemon elegans,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Nudibranchia,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Mya arenaria,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Cladophora sp.,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Amphibalanus improvisus,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Einhornia crustulenta,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,biofilm,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Heterotanais oerstedii,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Mya arenaria,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Cerastoderma glaucum,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Amphibalanus improvisus,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,biofilm,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Marenzelleria spp.,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Apocorophium lacustre,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Mya arenaria,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Cerastoderma glaucum,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Cordylophora caspia,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Rhithropanopeus harrisii,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Gammaroidea,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Hediste diversicolor,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Einhornia crustulenta,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Idotea chelipes,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Cerastoderma glaucum,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Hediste diversicolor,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Gonothyraea loveni,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Rhithropanopeus harrisii,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Mya arenaria,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Gonothyraea loveni,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Amphibalanus improvisus,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,biofilm,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Apocorophium lacustre,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Nudibranchia,yes,,
Gdynia,30-04-14,13,Attached/Mobile epifauna,Mya arenaria,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Cerastoderma glaucum,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Oligochaeta,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Turbellaria,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Oligochaeta,yes,,
Gdynia,30-04-14,12,Attached/Mobile epifauna,Turbellaria,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Diatoma moniliformis,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Diploneis sp.,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Fragilaria gedanensis,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Gomphonema olivaceum var balticum,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Grammatophora marina,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Navicula bipustulata,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Navicula bozenae,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Navicula ramosissima,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Navicula reichardtiana,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Nitzschia cf thermaloides,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Nitzschia constricta,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Nitzschia sigma,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Opephora krumbeinii,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Pauliella taeniata,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Pennales,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Planothidium delicatulum,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Rhoicosphenia abbreviata,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Skeletonema marinoi,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Stephanodiscus parvus,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Thalassiosira decipiens,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Thalassiosira proschkinae,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Ulnaria ulna var acus,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,14.5,Zooplankton,Synchaeta sp.,yes,,
Gdynia,16-04-14,14.5,Zooplankton,Acartia sp.,yes,nauplius,
Gdynia,16-04-14,14.5,Zooplankton,Acartia sp.,yes,C I stage,
Gdynia,16-04-14,14.5,Zooplankton,Acartia sp.,yes,C III stage,
Gdynia,16-04-14,14.5,Zooplankton,Acartia bifilosa,yes,female,
Gdynia,16-04-14,14.5,Zooplankton,Acartia bifilosa,yes,male,
Gdynia,16-04-14,14.5,Zooplankton,Eurytemora affinis,yes,C IV stage,
Gdynia,16-04-14,13,Phytoplankton water,Skeletonema marinoi,yes,in regard to frustule number (n=371),
Gdynia,16-04-14,13,Phytoplankton water,Staurosira construens var. Venter,yes,in regard to frustule number (n=371),
Gdynia,16-04-14,13,Phytoplankton water,Stephanodiscus parvus,yes,in regard to frustule number (n=371),
Gdynia,16-04-14,13,Phytoplankton water,Thalassiosira baltica,yes,in regard to frustule number (n=371),
Gdynia,16-04-14,13,Phytoplankton water,Thalassiosira levanderii,yes,in regard to frustule number (n=371),
Gdynia,16-04-14,13,Phytoplankton water,Thalassiosira proschkinae,yes,in regard to frustule number (n=371),
Gdynia,16-04-14,14,Zooplankton,Acartia bifilosa,yes,female,
Gdynia,16-04-14,14,Zooplankton,Eurytemora affinis,yes,C I stage,
Gdynia,16-04-14,14,Zooplankton,Eurytemora affinis,yes,C II stage,
Gdynia,16-04-14,14,Zooplankton,Eurytemora affinis,yes,C III stage,
Gdynia,16-04-14,14,Zooplankton,Eurytemora affinis,yes,C IV stage,
Gdynia,16-04-14,14,Zooplankton,Eurytemora affinis,yes,female,
Gdynia,16-04-14,14,Zooplankton,Temora longicornis,yes,nauplius,
Gdynia,16-04-14,14,Zooplankton,Temora longicornis,yes,C I stage,
Gdynia,16-04-14,14,Zooplankton,Temora longicornis,yes,C II stage,
Gdynia,16-04-14,14,Zooplankton,Temora longicornis,yes,C III stage,
Gdynia,16-04-14,14,Zooplankton,Temora longicornis,yes,female,
Gdynia,16-04-14,14,Zooplankton,Temora longicornis,yes,male,
Gdynia,16-04-14,14,Zooplankton,Centropages hamatus,yes,C II stage,
Gdynia,16-04-14,14,Zooplankton,Pseudocalanus sp.,yes,nauplius,
Gdynia,16-04-14,14,Zooplankton,Pseudocalanus sp.,yes,C II stage,
Gdynia,16-04-14,14,Zooplankton,Fritillaria borealis,yes,,
Gdynia,16-04-14,14,Zooplankton,Marenzelleria spp.,yes,And Hediste diversicolor. Larvae,
Gdynia,16-04-14,14,Zooplankton,Acartia sp.,yes,nauplius,
Gdynia,16-04-14,14,Zooplankton,Acartia sp.,yes,C I stage,
Gdynia,16-04-14,14,Zooplankton,Acartia sp.,yes,C III stage,
Gdynia,16-04-14,14,Zooplankton,Acartia sp.,yes,C IV stage,
Gdynia,16-04-14,14,Zooplankton,Acartia bifilosa,yes,male,
Gdynia,16-04-14,14,Zooplankton,Eurytemora affinis,yes,C II stage,
Gdynia,16-04-14,14,Zooplankton,Eurytemora affinis,yes,C III stage,
Gdynia,16-04-14,14,Zooplankton,Eurytemora affinis,yes,C V stage,
Gdynia,16-04-14,14,Zooplankton,Eurytemora affinis,yes,male,
Gdynia,16-04-14,14,Zooplankton,Temora longicornis,yes,C II stage,
Gdynia,16-04-14,14,Zooplankton,Temora longicornis,yes,C IV stage,
Gdynia,16-04-14,14,Zooplankton,Temora longicornis,yes,C V stage,
Gdynia,16-04-14,14,Zooplankton,Temora longicornis,yes,male,
Gdynia,16-04-14,14,Zooplankton,Pseudocalanus sp.,yes,C I stage,
Gdynia,16-04-14,14,Zooplankton,Pseudocalanus sp.,yes,C II stage,
Gdynia,16-04-14,14,Zooplankton,Pseudocalanus sp.,yes,C IV stage,
Gdynia,16-04-14,14,Zooplankton,Fritillaria borealis,yes,,
Gdynia,16-04-14,14,Zooplankton,Marenzelleria spp.,yes,And Hediste diversicolor. Larvae,
Gdynia,16-04-14,12,Phytoplankton water,Cryptomonas spp.,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Plagioselmis prolonga,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Teleaulax acuta,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Amphidinium crassum,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Gymnodinium simplex,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Biecheleria baltica,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Gymnodinium spp.,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Gymnodiniales,yes,sphere10%,
Gdynia,16-04-14,12,Phytoplankton water,Katodinium sp.,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Heterocapsa rotundata,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Protoperidinium sp.,yes,(cone + half sphere)25%,
Gdynia,16-04-14,12,Phytoplankton water,Peridiniella catenata,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Skeletonema marinoi,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Pennales,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Pyramimonas spp.,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Monoraphidium arcuatum,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Mesodinium rubrum,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Flagellates,yes,rotational ellipsoid,
Gdynia,16-04-14,12,Phytoplankton water,Flagellates,yes,sphere,
Gdynia,16-04-14,12,Phytoplankton water,Unicell,yes,,
Gdynia,16-04-14,12,Phytoplankton water,Amphora pediculus,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Asterionella formosa,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Chaetoceros spp.,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Cocconeis placentula,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Cocconeis spp.,yes,in regard to frustule number (n=374),
Gdynia,16-04-14,12,Phytoplankton water,Coscinodiscus granii,yes,in regard to frustule number (n=374),
